,Abundance,slides,Background,Celltype
52,1.1377916475721327e-05,CVAIR-NCL-017-ACFF-V010,COVID-19,Fibroblasts
53,2.521678395644922e-05,CVAIR-NCL-017-ACFF-V011,COVID-19,Fibroblasts
54,7.780109956878905e-05,CVAIR-NCL-017-ACFF-V012,COVID-19,Fibroblasts
55,4.0909515528719e-07,CVAIR-NCL-017-ACFF-V013,COVID-19,Fibroblasts
56,0.006034348609754898,CVAIR-NCL-017-HAPRES P002,COVID-19,Fibroblasts
57,0.02021713356761524,CVAIR-NCL-019-MDAD-P015,COVID-19,Fibroblasts
58,0.0005272230697319159,CVAIR-NCL-019-MDAD-P016,COVID-19,Fibroblasts
59,0.0026434501567632824,CVAIR-NCL-019-MDAD-V012,COVID-19,Fibroblasts
60,0.0004923131721437309,CVAIR-NCL-019-ODAD-P015,COVID-19,Fibroblasts
61,0.02370898311033066,CVAIR-NCL-019-ODAD-P033,COVID-19,Fibroblasts
62,0.01805650521468076,CVAIR-NCL-019-ODAD-P034,COVID-19,Fibroblasts
63,7.482724573930251e-06,CVAIR-NCL-019-ODAD-P036,COVID-19,Fibroblasts
64,0.0023696648947910395,CVAIR-NCL-019-ODAD-P037,COVID-19,Fibroblasts
65,0.0020277253113961113,CVAIR-NCL-019-ODAD-V023,COVID-19,Fibroblasts
66,0.00381619490619818,CVAIR-NCL-020-EDAD-P079,COVID-19,Fibroblasts
67,0.026705308940107763,CVAIR-NCL-020-EDAD-P080,COVID-19,Fibroblasts
68,0.009849673919060107,CVAIR-NCL-020-EDAD-P082,COVID-19,Fibroblasts
69,2.2097695527453183e-05,CVAIR-NCL-020-EDAD-P083,COVID-19,Fibroblasts
70,0.01214850942006341,CVAIR-NCL-020-EDAD-P086,COVID-19,Fibroblasts
71,0.0015151849211790765,CVAIR-NCL-020-EDAD-P087,COVID-19,Fibroblasts
72,0.016138500026759893,CVAIR-NCL-021-EDAD P061,COVID-19,Fibroblasts
73,0.025598568574294118,CVAIR-NCL-021-EDAD P062,COVID-19,Fibroblasts
74,0.05084104968878494,CVAIR-NCL-021-EDAD P063,COVID-19,Fibroblasts
75,0.06624230779003197,CVAIR-NCL-021-EDAD P065,COVID-19,Fibroblasts
76,0.06056792358084889,CVAIR-NCL-021-EDAD P067,COVID-19,Fibroblasts
77,0.04128181068112358,CVAIR-NCL-021-EDAD P068,COVID-19,Fibroblasts
78,0.0077999063903077155,CVAIR-NCL-021-EDAD V037,COVID-19,Fibroblasts
79,0.03084513810628667,CVAIR-NCL-021-EDAD V038,COVID-19,Fibroblasts
80,4.9808825714370943e-05,CVAIR-NCL-022-EDAD-P053,COVID-19,Fibroblasts
81,0.002722208763945376,CVAIR-NCL-022-EDAD-P054,COVID-19,Fibroblasts
82,3.334248545074276e-05,CVAIR-NCL-022-EDAD-P056,COVID-19,Fibroblasts
83,0.011426305411196203,CVAIR-NCL-022-EDAD-P057,COVID-19,Fibroblasts
84,3.159326128662719e-08,CVAIR-NCL-022-EDAD-V032,COVID-19,Fibroblasts
85,0.0076052442922117415,CVAIR-NCL-022-EDAD-V033,COVID-19,Fibroblasts
86,0.011056469039309218,CVAIR-NCL-022-EDAD-V034,COVID-19,Fibroblasts
87,0.00021883480154457423,CVAIR-NCL-022-EDAD-V035,COVID-19,Fibroblasts
88,1.3021521016540525e-05,CVAIR-NCL-022-EDAD-V036,COVID-19,Fibroblasts
89,0.049144582630172,CVAIR-NCL-023-EDAD-P071,COVID-19,Fibroblasts
90,0.03560204252088083,CVAIR-NCL-023-EDAD-P073,COVID-19,Fibroblasts
91,0.0005181133938035473,CVAIR-NCL-023-EDAD-P074,COVID-19,Fibroblasts
92,0.05514317199223717,CVAIR-NCL-023-EDAD-P075,COVID-19,Fibroblasts
93,0.010957376955677636,CVAIR-NCL-023-EDAD-V043,COVID-19,Fibroblasts
94,2.00180048755347e-08,CVAIR-NCL-023-MDAD-P017,COVID-19,Fibroblasts
95,0.002496781470997223,CVAIR-NCL-024-EDAD P069,COVID-19,Fibroblasts
96,7.249759900492692e-07,CVAIR-NCL-024-EDAD P070,COVID-19,Fibroblasts
97,1.932574410726014e-05,CVAIR-NCL-024-EDAD V040,COVID-19,Fibroblasts
98,1.0264454271310957e-05,CVAIR-NCL-024-EDAD V040a,COVID-19,Fibroblasts
99,0.0030482753089736614,CVAIR-NCL-024-EDAD V041,COVID-19,Fibroblasts
100,0.008817785810961702,HL 080 IC01-MDAD-P005,COVID-19,Fibroblasts
101,0.007441124902766502,HL 080 IC01-ODAD-P008,COVID-19,Fibroblasts
102,0.010451031556694617,HL 080 IC01-ODAD-P009,COVID-19,Fibroblasts
103,0.12298426936532815,HL 080 IC01-ODAD-P010,COVID-19,Fibroblasts
104,0.006623518395613671,HL 080 IC01-ODAD-V008,COVID-19,Fibroblasts
105,0.0405870873575977,HL 080 IC01-ODAD-V009,COVID-19,Fibroblasts
106,0.07520824030229992,HL 080 IC01-ODAD-V010,COVID-19,Fibroblasts
107,0.12631615422814488,HL 080 IC01-ODAD-V011,COVID-19,Fibroblasts
108,0.10188727790292079,HL 080 IC01-PRES-P011,COVID-19,Fibroblasts
109,0.04428369500939489,HL 080 IC01-PRES-V008,COVID-19,Fibroblasts
110,0.10355539133737672,HL 080 IC02-1.2 MDAD-P008,COVID-19,Fibroblasts
111,0.0863942256760623,HL 080 IC02-1.4 ODAD-P011,COVID-19,Fibroblasts
112,0.09946744956527964,HL 080 IC02-1.7 ODAD-P012,COVID-19,Fibroblasts
113,0.018656049385620762,HL 080 IC02-1.8 PRES-V009,COVID-19,Fibroblasts
114,0.03305734123762352,HL 080 IC02-2.1 ODAD-P013,COVID-19,Fibroblasts
115,0.13392442732945778,HL 080 IC02-2.5 MDAD-P007,COVID-19,Fibroblasts
116,0.029916975063028515,HL 080 IC02-2.6 MDAD-P006,COVID-19,Fibroblasts
117,0.09538013040938342,HL 080 IC02-3.1 PRES-P012,COVID-19,Fibroblasts
118,0.004596026380395105,HL 080 IC03-1.1 MDAD-P009,COVID-19,Fibroblasts
119,0.0039310904849019284,HL 080 IC03-1.2 MDAD-P030,COVID-19,Fibroblasts
120,0.0024530504801434437,HL 080 IC03-1.3 EDAD-P029,COVID-19,Fibroblasts
121,0.008063187838409768,HL 080 IC03-1.4 EDAD-P031,COVID-19,Fibroblasts
122,0.016555076116847662,HL 080 IC03-3.1 EDAD-P033,COVID-19,Fibroblasts
123,4.9844028350316424e-05,HL 080 IC03-3.2 EDAD-P032,COVID-19,Fibroblasts
124,0.0035712846950877483,HL 080 IC03-3.3 EDAD-V020,COVID-19,Fibroblasts
125,0.036711842947195907,HL 080 IC04-MDAD-P010,COVID-19,Fibroblasts
126,0.004382747404298445,HL 080 IC04-ODAD-P015,COVID-19,Fibroblasts
127,0.0548691955174204,HL 080 IC04-ODAD-P016,COVID-19,Fibroblasts
128,0.08411919841513395,HL 080 IC04-ODAD-P017,COVID-19,Fibroblasts
129,0.035607662067854755,HL 080 IC04-ODAD-P018,COVID-19,Fibroblasts
130,0.018199838011754246,HL 080 IC04-ODAD-V012,COVID-19,Fibroblasts
131,0.00479235199299825,HL 080 IC04-ODAD-V013,COVID-19,Fibroblasts
132,0.0539795599089628,HL 080 IC04-ODAD-V014,COVID-19,Fibroblasts
133,0.021997744664124533,HL 080 IC04-ODAD-V016,COVID-19,Fibroblasts
134,0.07617375489760149,HL 080 IC05-MDAD-P011,COVID-19,Fibroblasts
135,0.021325186865535885,HL 080 IC05-ODAD-P019,COVID-19,Fibroblasts
136,0.010868233040350964,HL 080 IC05-ODAD-P020,COVID-19,Fibroblasts
137,0.010189785207943565,HL 080 IC05-ODAD-P021,COVID-19,Fibroblasts
138,0.0039168016524890326,HL 080 IC05-ODAD-P022,COVID-19,Fibroblasts
139,0.004355226448122586,HL 080 IC05-ODAD-P023,COVID-19,Fibroblasts
140,0.039406010504994,HL 080 IC05-ODAD-P024,COVID-19,Fibroblasts
141,0.01696375554293554,HL 080 IC05-ODAD-P025,COVID-19,Fibroblasts
142,0.03430816085518346,HL 080 IC05-ODAD-P026,COVID-19,Fibroblasts
143,0.04781588447191532,HL 080 IC05-ODAD-V017,COVID-19,Fibroblasts
144,0.00013064781444262539,HL 080 IC08-BRON-P021,COVID-19,Fibroblasts
145,6.336847450242382e-06,HL 080 IC08-BRON-P022,COVID-19,Fibroblasts
146,1.992609404988739e-07,HL 080 IC08-BRON-P023,COVID-19,Fibroblasts
147,0.004583474656698943,HL 080 IC08-BRON-V016,COVID-19,Fibroblasts
148,4.043718412402703e-06,HL 080 IC08-BRON-V017,COVID-19,Fibroblasts
149,0.005141535349503446,HL 080 IC08-EDAD-P039,COVID-19,Fibroblasts
150,1.7035732833929719e-06,HL 080 IC09-EDAD-V025,COVID-19,Fibroblasts
151,1.6277581437299234e-06,HL 080 IC09-EDAD-V026,COVID-19,Fibroblasts
152,4.5031674132033077e-07,HL 080 IC09-EDAD-V027,COVID-19,Fibroblasts
153,2.5976093239513594e-06,HL 080 IC09-PRES-P016,COVID-19,Fibroblasts
154,2.2798796460109505e-06,HL 080 IC09-PRES-V010,COVID-19,Fibroblasts
155,6.4830538747152405e-06,HL 080 IC09-PRES-V011,COVID-19,Fibroblasts
156,2.470633876651312e-06,HL 080 IC09-PRES-V012,COVID-19,Fibroblasts
157,5.458892350702047e-07,HL 080 IC09-PRES-V013,COVID-19,Fibroblasts
158,0.05424122438677539,HL 080 IC11-EDAD-P040,COVID-19,Fibroblasts
159,0.08507029929746114,HL 080 IC11-MDAD-V009,COVID-19,Fibroblasts
160,0.0005094939790643423,HL 080 IC11-ODAD-P029,COVID-19,Fibroblasts
161,0.007156340009272456,HL 080 IC11-ODAD-V019,COVID-19,Fibroblasts
162,4.716675595287451e-05,HL 080 IC11-ODAD-V020,COVID-19,Fibroblasts
163,0.029738927205150124,HL 080 IC11-PRES-P018,COVID-19,Fibroblasts
164,0.04515766394146623,HL 080 IC11-PRES-P019,COVID-19,Fibroblasts
165,0.0004361856148503367,HL 080 IC12-BRON-P024,COVID-19,Fibroblasts
166,1.645093636059193e-05,HL 080 IC12-BRON-P025,COVID-19,Fibroblasts
167,9.150751576954163e-06,HL 080 IC12-BRON-P026,COVID-19,Fibroblasts
168,2.531508600123168e-07,HL 080 IC12-BRON-P027,COVID-19,Fibroblasts
169,2.3386414151135227e-06,HL 080 IC12-ODAD-P030,COVID-19,Fibroblasts
170,0.0170833377785289,HL 080 IC14-EDAD-P041,COVID-19,Fibroblasts
171,0.003831138811140825,HL 080 IC14-EDAD-P042,COVID-19,Fibroblasts
172,0.02193592380717473,HL 080 IC14-EDAD-P043,COVID-19,Fibroblasts
173,0.007416522038899556,HL 080 IC14-EDAD-P044,COVID-19,Fibroblasts
174,9.64276967683052e-07,HL 080 IC14-EDAD-P045,COVID-19,Fibroblasts
175,0.000785380225473345,HL 080 IC14-EDAD-V028,COVID-19,Fibroblasts
176,5.788484259805717e-05,HL 080 IC15-EDAD-P046,COVID-19,Fibroblasts
177,0.05978107499755953,HL 080 IC15-EDAD-P047,COVID-19,Fibroblasts
178,0.08841032793813076,HL 080 IC15-EDAD-P048,COVID-19,Fibroblasts
179,0.00012946021493458938,HL 080 IC15-EDAD-P049,COVID-19,Fibroblasts
180,3.4034874034820925e-05,HL 080 IC15-EDAD-P050,COVID-19,Fibroblasts
181,0.0005881719826188488,HL 080 IC15-EDAD-V029,COVID-19,Fibroblasts
182,0.008001698833322685,HL 080 IC15-ODAD-P031,COVID-19,Fibroblasts
183,5.117008429944947e-06,MPM20-10-A6-EDAD-P088,COVID-19,Fibroblasts
184,0.0001517570024890635,MPM20-10-A6-EDAD-P089,COVID-19,Fibroblasts
185,1.5690433016397451e-06,MPM20-10-A6-EDAD-P090,COVID-19,Fibroblasts
186,0.00024139267292865342,MPM20-10-A6-EDAD-P091,COVID-19,Fibroblasts
187,0.0019836314999095777,MPM20-10-A6-EDAD-V045,COVID-19,Fibroblasts
188,3.818822637367883e-05,MPM20-3-A5-ODAD-P004,COVID-19,Fibroblasts
189,1.8380097802246942e-07,MPM20-3-A5-ODAD-P005,COVID-19,Fibroblasts
190,5.117649067437108e-07,MPM20-3-A5-ODAD-P006,COVID-19,Fibroblasts
191,6.875751335784496e-06,MPM20-3-A5-ODAD-P007,COVID-19,Fibroblasts
192,1.6670116571266428e-06,MPM20-3-A5-ODAD-V003,COVID-19,Fibroblasts
193,1.5991087498238378e-07,MPM20-3-A5-ODAD-V004,COVID-19,Fibroblasts
194,2.450979735860431e-05,MPM20-3-A5-ODAD-V005,COVID-19,Fibroblasts
195,0.0019925665889739094,MPM20-3-A5-ODAD-V006,COVID-19,Fibroblasts
196,0.004628798163748343,MPM20-4-A5-EDAD-P010,COVID-19,Fibroblasts
197,0.03088109613421802,MPM20-4-A5-EDAD-P011,COVID-19,Fibroblasts
198,0.07796361146579668,MPM20-4-A5-EDAD-P012,COVID-19,Fibroblasts
199,0.009924848263031534,MPM20-4-A5-EDAD-P014,COVID-19,Fibroblasts
200,0.030918671708758963,MPM20-4-A5-EDAD-V008,COVID-19,Fibroblasts
201,0.017802759509600002,MPM20-4-A5-EDAD-V009,COVID-19,Fibroblasts
202,0.04461053899618259,MPM20-4-A5-EDAD-V010,COVID-19,Fibroblasts
203,0.01088943822937364,MPM20-4-A5-MDAD-V004,COVID-19,Fibroblasts
204,0.002300279926880771,MPM20-4-A5-ODAD-P008,COVID-19,Fibroblasts
205,0.02574354966799052,MPM20-4-A5-PRES-P008,COVID-19,Fibroblasts
206,0.04605272154296393,MPM20-5-A5-EDAD-P015,COVID-19,Fibroblasts
207,0.02506148940973277,MPM20-5-A5-EDAD-P016,COVID-19,Fibroblasts
208,0.003930574404674255,MPM20-5-A5-EDAD-P017,COVID-19,Fibroblasts
209,0.01766567029155832,MPM20-5-A5-EDAD-P018,COVID-19,Fibroblasts
210,0.030917541654323793,MPM20-5-A5-EDAD-V011,COVID-19,Fibroblasts
211,0.03800709621564831,MPM20-5-A5-EDAD-V012,COVID-19,Fibroblasts
212,0.0196953362761035,MPM20-5-A5-EDAD-V013,COVID-19,Fibroblasts
213,0.010291292417988311,MPM20-5-A5-EDAD-V014,COVID-19,Fibroblasts
214,3.040590199146001e-07,MPM20-6-A4-EDAD-P020,COVID-19,Fibroblasts
215,3.5231208648805965e-07,MPM20-6-A4-EDAD-P021,COVID-19,Fibroblasts
216,9.092212655473802e-06,MPM20-6-A4-EDAD-P022,COVID-19,Fibroblasts
217,1.2483567279203168e-07,MPM20-6-A4-EDAD-P023,COVID-19,Fibroblasts
218,2.7661426617726218e-05,MPM20-6-A4-EDAD-P024,COVID-19,Fibroblasts
219,0.0015328746443301823,MPM20-6-A4-EDAD-P025,COVID-19,Fibroblasts
220,0.0001265113525452857,MPM20-6-A4-EDAD-V015,COVID-19,Fibroblasts
221,0.0008400314310682619,MPM20-6-A4-PRES-P009,COVID-19,Fibroblasts
222,0.04271132428613932,MPM20-8-A13-EDAD-P026,COVID-19,Fibroblasts
223,0.00015340714201169398,MPM20-8-A13-EDAD-P027,COVID-19,Fibroblasts
224,0.013750786207652,MPM20-8-A13-EDAD-P028,COVID-19,Fibroblasts
225,0.06799609220610964,MPM20-8-A13-EDAD-V017,COVID-19,Fibroblasts
226,0.036360800451963736,MPM20-8-A13-EDAD-V018,COVID-19,Fibroblasts
227,0.01362499080715336,MPM20-8-A13-EDAD-V019,COVID-19,Fibroblasts
228,0.00010555824699542393,MPM20-8-A13-MDAD-P003,COVID-19,Fibroblasts
229,0.0004515272985678674,MPM20-9-A13 -MDAD-P004,COVID-19,Fibroblasts
230,0.0001599655629940402,MPM20-9-A13 -MDAD-V005,COVID-19,Fibroblasts
231,0.0027958346142424725,MPM20-9-A13 -MDAD-V006,COVID-19,Fibroblasts
232,0.00017721557990670454,MPM20-9-A13 -ODAD-V007,COVID-19,Fibroblasts
0,0.0322865820592863,CVAIR-NCL-004 1A-EDAD P003,COVID-19,Monocyte/Macrophage
1,6.78225602247733e-05,CVAIR-NCL-004 1A-EDAD P004,COVID-19,Monocyte/Macrophage
2,0.015150944093775312,CVAIR-NCL-004 1A-EDAD V001,COVID-19,Monocyte/Macrophage
3,0.016684758813285537,CVAIR-NCL-004 1A-EDAD V002,COVID-19,Monocyte/Macrophage
4,3.8676697690563594e-05,CVAIR-NCL-004 1A-EDAD V003,COVID-19,Monocyte/Macrophage
5,0.023572301280439266,CVAIR-NCL-004 1A-EDAD V004,COVID-19,Monocyte/Macrophage
6,0.014333406430135498,CVAIR-NCL-004 1A-PRES V003,COVID-19,Monocyte/Macrophage
7,0.019930582680721936,CVAIR-NCL-005 B-CEPA-MDAD P002,COVID-19,Monocyte/Macrophage
8,0.021355969878888863,CVAIR-NCL-005 B-CEPA-MDAD V001,COVID-19,Monocyte/Macrophage
9,0.031803251789842925,CVAIR-NCL-005 B-CEPA-ODAD P001,COVID-19,Monocyte/Macrophage
10,0.040079110833371526,CVAIR-NCL-005 B-CEPA-ODAD P001A,COVID-19,Monocyte/Macrophage
11,0.02647396103267297,CVAIR-NCL-005 B-CEPA-ODAD V002,COVID-19,Monocyte/Macrophage
12,0.0007945792441616988,CVAIR-NCL-006 1B-EDAD P006,COVID-19,Monocyte/Macrophage
13,0.02720180726753651,CVAIR-NCL-006 1B-EDAD P008,COVID-19,Monocyte/Macrophage
14,0.022088895407345054,CVAIR-NCL-006 1B-EDAD P009,COVID-19,Monocyte/Macrophage
15,0.00016664891458058684,CVAIR-NCL-006 1B-EDAD V005,COVID-19,Monocyte/Macrophage
16,2.640301102489175e-05,CVAIR-NCL-006 1B-EDAD V005 2,COVID-19,Monocyte/Macrophage
17,0.0013806304521826838,CVAIR-NCL-006 1B-EDAD V006,COVID-19,Monocyte/Macrophage
18,2.8175963569773535e-05,CVAIR-NCL-006 1B-EDAD V007,COVID-19,Monocyte/Macrophage
19,3.458517580358859e-05,CVAIR-NCL-006 1B-MDAD V003,COVID-19,Monocyte/Macrophage
20,0.0005050046839839607,CVAIR-NCL-006 1B-ODAD P003,COVID-19,Monocyte/Macrophage
21,4.39835690253309e-05,CVAIR-NCL-007 1C-PRES P005,COVID-19,Monocyte/Macrophage
22,0.00025607143142685444,CVAIR-NCL-008 1K-ACFF P005,COVID-19,Monocyte/Macrophage
23,0.015144302380411189,CVAIR-NCL-008 1K-ACFF P006,COVID-19,Monocyte/Macrophage
24,0.00038717829871752425,CVAIR-NCL-008 1K-ACFF P007,COVID-19,Monocyte/Macrophage
25,0.0009161368963227199,CVAIR-NCL-008 1K-ACFF P008,COVID-19,Monocyte/Macrophage
26,9.377882739676691e-05,CVAIR-NCL-008 1K-ACFF V006,COVID-19,Monocyte/Macrophage
27,1.805431195604419e-05,CVAIR-NCL-008 1K-ACFF V007,COVID-19,Monocyte/Macrophage
28,0.00018786116332009694,CVAIR-NCL-008 1K-ACFF V008,COVID-19,Monocyte/Macrophage
29,0.0005131832499174624,CVAIR-NCL-008 1K-PRES P006,COVID-19,Monocyte/Macrophage
30,0.0006273016273509891,CVAIR-NCL-008 1K-PRES V004,COVID-19,Monocyte/Macrophage
31,0.0007108399832206797,CVAIR-NCL-009 1C-BRON-P005,COVID-19,Monocyte/Macrophage
32,0.0008251897353777256,CVAIR-NCL-009 1C-BRON-P006,COVID-19,Monocyte/Macrophage
33,0.0015219186002928653,CVAIR-NCL-009 1C-BRON-P007,COVID-19,Monocyte/Macrophage
34,0.0004761823395771636,CVAIR-NCL-009 1C-BRON-P008,COVID-19,Monocyte/Macrophage
35,0.00047935470159885457,CVAIR-NCL-009 1C-BRON-V005,COVID-19,Monocyte/Macrophage
36,0.0025865555597306437,CVAIR-NCL-009 1C-BRON-V006,COVID-19,Monocyte/Macrophage
37,8.997131974940986e-05,CVAIR-NCL-009 1C-BRON-V007,COVID-19,Monocyte/Macrophage
38,0.036673291871610766,CVAIR-NCL-009 1C-PRES-P007,COVID-19,Monocyte/Macrophage
39,0.05808419004692656,CVAIR-NCL-009 1C-PRES-V006,COVID-19,Monocyte/Macrophage
40,0.025631256876729805,CVAIR-NCL-015-EDAD P058,COVID-19,Monocyte/Macrophage
41,0.04061315409494707,CVAIR-NCL-015-EDAD P059,COVID-19,Monocyte/Macrophage
42,0.006239628666668376,CVAIR-NCL-015-EDAD P060,COVID-19,Monocyte/Macrophage
43,7.943406534357032e-05,CVAIR-NCL-015-MDAD P014,COVID-19,Monocyte/Macrophage
44,0.02546010754976091,CVAIR-NCL-015-MDAD V011,COVID-19,Monocyte/Macrophage
45,0.0028038347392476794,CVAIR-NCL-015-PRES HA-V001 002,COVID-19,Monocyte/Macrophage
46,0.008498098402975633,CVAIR-NCL-016-EDAD-P030,COVID-19,Monocyte/Macrophage
47,0.018342613188643303,CVAIR-NCL-016-EDAD-P051,COVID-19,Monocyte/Macrophage
48,0.012042156228114663,CVAIR-NCL-016-EDAD-P052,COVID-19,Monocyte/Macrophage
49,0.054985507874775436,CVAIR-NCL-016-EDAD-V031,COVID-19,Monocyte/Macrophage
50,0.015554419496837632,CVAIR-NCL-016-MDAD-V010,COVID-19,Monocyte/Macrophage
51,1.253609157010103e-05,CVAIR-NCL-017-ACFF-P010,COVID-19,Monocyte/Macrophage
52,8.363459829082317e-05,CVAIR-NCL-017-ACFF-V010,COVID-19,Monocyte/Macrophage
53,0.0004641992351739995,CVAIR-NCL-017-ACFF-V011,COVID-19,Monocyte/Macrophage
54,0.0008102975538892682,CVAIR-NCL-017-ACFF-V012,COVID-19,Monocyte/Macrophage
55,1.3476010008807291e-05,CVAIR-NCL-017-ACFF-V013,COVID-19,Monocyte/Macrophage
56,0.0006638579021429112,CVAIR-NCL-017-HAPRES P002,COVID-19,Monocyte/Macrophage
57,0.03698592608383738,CVAIR-NCL-019-MDAD-P015,COVID-19,Monocyte/Macrophage
58,0.0009544471475316479,CVAIR-NCL-019-MDAD-P016,COVID-19,Monocyte/Macrophage
59,0.0008239728305005739,CVAIR-NCL-019-MDAD-V012,COVID-19,Monocyte/Macrophage
60,0.007896961823458068,CVAIR-NCL-019-ODAD-P015,COVID-19,Monocyte/Macrophage
61,0.05275858163228595,CVAIR-NCL-019-ODAD-P033,COVID-19,Monocyte/Macrophage
62,0.03319937045083592,CVAIR-NCL-019-ODAD-P034,COVID-19,Monocyte/Macrophage
63,0.008807624092478258,CVAIR-NCL-019-ODAD-P036,COVID-19,Monocyte/Macrophage
64,0.00574429097007939,CVAIR-NCL-019-ODAD-P037,COVID-19,Monocyte/Macrophage
65,0.008922546717738497,CVAIR-NCL-019-ODAD-V023,COVID-19,Monocyte/Macrophage
66,0.0008375223528273308,CVAIR-NCL-020-EDAD-P079,COVID-19,Monocyte/Macrophage
67,0.020580187180097853,CVAIR-NCL-020-EDAD-P080,COVID-19,Monocyte/Macrophage
68,0.014329693412772803,CVAIR-NCL-020-EDAD-P082,COVID-19,Monocyte/Macrophage
69,0.00019666317006552047,CVAIR-NCL-020-EDAD-P083,COVID-19,Monocyte/Macrophage
70,0.0048684483919521964,CVAIR-NCL-020-EDAD-P086,COVID-19,Monocyte/Macrophage
71,0.000707839184923238,CVAIR-NCL-020-EDAD-P087,COVID-19,Monocyte/Macrophage
72,0.048662318559435154,CVAIR-NCL-021-EDAD P061,COVID-19,Monocyte/Macrophage
73,0.012273745473942312,CVAIR-NCL-021-EDAD P062,COVID-19,Monocyte/Macrophage
74,0.04914690629392508,CVAIR-NCL-021-EDAD P063,COVID-19,Monocyte/Macrophage
75,0.06740803204531814,CVAIR-NCL-021-EDAD P065,COVID-19,Monocyte/Macrophage
76,0.061297048431796806,CVAIR-NCL-021-EDAD P067,COVID-19,Monocyte/Macrophage
77,0.051024555343886474,CVAIR-NCL-021-EDAD P068,COVID-19,Monocyte/Macrophage
78,0.0016303312695942077,CVAIR-NCL-021-EDAD V037,COVID-19,Monocyte/Macrophage
79,0.032755518431994715,CVAIR-NCL-021-EDAD V038,COVID-19,Monocyte/Macrophage
80,0.00012919137388484096,CVAIR-NCL-022-EDAD-P053,COVID-19,Monocyte/Macrophage
81,0.00019658158370133933,CVAIR-NCL-022-EDAD-P054,COVID-19,Monocyte/Macrophage
82,0.00016274536322982477,CVAIR-NCL-022-EDAD-P056,COVID-19,Monocyte/Macrophage
83,0.014113494265161468,CVAIR-NCL-022-EDAD-P057,COVID-19,Monocyte/Macrophage
84,5.92125668242271e-06,CVAIR-NCL-022-EDAD-V032,COVID-19,Monocyte/Macrophage
85,0.032759658765498335,CVAIR-NCL-022-EDAD-V033,COVID-19,Monocyte/Macrophage
86,0.046318309626010426,CVAIR-NCL-022-EDAD-V034,COVID-19,Monocyte/Macrophage
87,0.00045144652298364173,CVAIR-NCL-022-EDAD-V035,COVID-19,Monocyte/Macrophage
88,0.00015423593305163524,CVAIR-NCL-022-EDAD-V036,COVID-19,Monocyte/Macrophage
89,0.2111900887694348,CVAIR-NCL-023-EDAD-P071,COVID-19,Monocyte/Macrophage
90,0.11133258348941934,CVAIR-NCL-023-EDAD-P073,COVID-19,Monocyte/Macrophage
91,0.011112630591332249,CVAIR-NCL-023-EDAD-P074,COVID-19,Monocyte/Macrophage
92,0.17658303589557003,CVAIR-NCL-023-EDAD-P075,COVID-19,Monocyte/Macrophage
93,0.03877342065921519,CVAIR-NCL-023-EDAD-V043,COVID-19,Monocyte/Macrophage
94,5.807758753198116e-06,CVAIR-NCL-023-MDAD-P017,COVID-19,Monocyte/Macrophage
95,0.0006404693271728371,CVAIR-NCL-024-EDAD P069,COVID-19,Monocyte/Macrophage
96,1.1467913961225231e-05,CVAIR-NCL-024-EDAD P070,COVID-19,Monocyte/Macrophage
97,0.0002531452053968284,CVAIR-NCL-024-EDAD V040,COVID-19,Monocyte/Macrophage
98,0.00029469472836443384,CVAIR-NCL-024-EDAD V040a,COVID-19,Monocyte/Macrophage
99,0.00012921236747815478,CVAIR-NCL-024-EDAD V041,COVID-19,Monocyte/Macrophage
100,0.10313298165019023,HL 080 IC01-MDAD-P005,COVID-19,Monocyte/Macrophage
101,0.0805129588063648,HL 080 IC01-ODAD-P008,COVID-19,Monocyte/Macrophage
102,0.09881388163762406,HL 080 IC01-ODAD-P009,COVID-19,Monocyte/Macrophage
103,0.2766005589336162,HL 080 IC01-ODAD-P010,COVID-19,Monocyte/Macrophage
104,0.07455251279024379,HL 080 IC01-ODAD-V008,COVID-19,Monocyte/Macrophage
105,0.29573404967803246,HL 080 IC01-ODAD-V009,COVID-19,Monocyte/Macrophage
106,0.2513888015711392,HL 080 IC01-ODAD-V010,COVID-19,Monocyte/Macrophage
107,0.34574291221722114,HL 080 IC01-ODAD-V011,COVID-19,Monocyte/Macrophage
108,0.3789598819162227,HL 080 IC01-PRES-P011,COVID-19,Monocyte/Macrophage
109,0.17276954794743968,HL 080 IC01-PRES-V008,COVID-19,Monocyte/Macrophage
110,0.29268084634876307,HL 080 IC02-1.2 MDAD-P008,COVID-19,Monocyte/Macrophage
111,0.14696979824731718,HL 080 IC02-1.4 ODAD-P011,COVID-19,Monocyte/Macrophage
112,0.221767370743408,HL 080 IC02-1.7 ODAD-P012,COVID-19,Monocyte/Macrophage
113,0.08333325780109414,HL 080 IC02-1.8 PRES-V009,COVID-19,Monocyte/Macrophage
114,0.20184792282881212,HL 080 IC02-2.1 ODAD-P013,COVID-19,Monocyte/Macrophage
115,0.20516316329815285,HL 080 IC02-2.5 MDAD-P007,COVID-19,Monocyte/Macrophage
116,0.13448014888075355,HL 080 IC02-2.6 MDAD-P006,COVID-19,Monocyte/Macrophage
117,0.3098150320809695,HL 080 IC02-3.1 PRES-P012,COVID-19,Monocyte/Macrophage
118,0.06413510121966497,HL 080 IC03-1.1 MDAD-P009,COVID-19,Monocyte/Macrophage
